CrewID,FlightNumber,DutyStartTime,DutyEndTime,DutyType,Status
592,3665,2024-09-03 17:55:00,2024-09-04 02:34:00,Standby Duty,Assigned
451,3666,2024-07-28 23:28:00,2024-07-29 11:04:00,Standby Duty,Assigned
293,3666,2024-07-28 23:28:00,2024-07-29 11:04:00,Flight Duty,Assigned
322,3667,2024-02-22 05:23:00,2024-02-22 09:37:00,Standby Duty,Assigned
61,3667,2024-02-22 05:23:00,2024-02-22 09:37:00,Rest,Assigned
506,3667,2024-02-22 05:23:00,2024-02-22 09:37:00,Flight Duty,Assigned
844,3667,2024-02-22 05:23:00,2024-02-22 09:37:00,Standby Duty,Assigned
697,3667,2024-02-22 05:23:00,2024-02-22 09:37:00,Rest,Assigned
745,3668,2024-02-12 03:35:00,2024-02-12 18:46:00,Rest,Assigned
450,3668,2024-02-12 03:35:00,2024-02-12 18:46:00,Flight Duty,Assigned
548,3668,2024-02-12 03:35:00,2024-02-12 18:46:00,Flight Duty,Assigned
836,3669,2024-07-13 10:06:00,2024-07-13 18:28:00,Flight Duty,Assigned
24,3669,2024-07-13 10:06:00,2024-07-13 18:28:00,Standby Duty,Assigned
91,3669,2024-07-13 10:06:00,2024-07-13 18:28:00,Rest,Assigned
251,3669,2024-07-13 10:06:00,2024-07-13 18:28:00,Standby Duty,Assigned
642,3670,2024-04-20 06:42:00,2024-04-20 18:38:00,Standby Duty,Assigned
12,3670,2024-04-20 06:42:00,2024-04-20 18:38:00,Standby Duty,Assigned
526,3670,2024-04-20 06:42:00,2024-04-20 18:38:00,Rest,Assigned
342,3670,2024-04-20 06:42:00,2024-04-20 18:38:00,Flight Duty,Assigned
638,3670,2024-04-20 06:42:00,2024-04-20 18:38:00,Flight Duty,Assigned
832,3671,2024-07-04 02:19:00,2024-07-04 07:24:00,Standby Duty,Assigned
951,3671,2024-07-04 02:19:00,2024-07-04 07:24:00,Rest,Assigned
553,3671,2024-07-04 02:19:00,2024-07-04 07:24:00,Standby Duty,Assigned
114,3672,2024-02-09 09:53:00,2024-02-09 17:52:00,Standby Duty,Assigned
170,3672,2024-02-09 09:53:00,2024-02-09 17:52:00,Standby Duty,Assigned
4,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Standby Duty,Assigned
529,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Standby Duty,Assigned
636,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Standby Duty,Assigned
252,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Flight Duty,Assigned
331,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Rest,Assigned
459,3673,2024-06-21 03:30:00,2024-06-21 14:29:00,Standby Duty,Assigned
800,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Standby Duty,Assigned
843,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Rest,Assigned
711,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Flight Duty,Assigned
389,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Rest,Assigned
952,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Rest,Assigned
310,3674,2024-03-26 16:23:00,2024-03-27 04:04:00,Standby Duty,Assigned
198,3675,2024-06-14 13:54:00,2024-06-15 01:18:00,Flight Duty,Assigned
781,3675,2024-06-14 13:54:00,2024-06-15 01:18:00,Rest,Assigned
815,3675,2024-06-14 13:54:00,2024-06-15 01:18:00,Standby Duty,Assigned
586,3675,2024-06-14 13:54:00,2024-06-15 01:18:00,Standby Duty,Assigned
698,3675,2024-06-14 13:54:00,2024-06-15 01:18:00,Flight Duty,Assigned
688,3676,2024-11-09 22:13:00,2024-11-10 05:24:00,Standby Duty,Assigned
602,3676,2024-11-09 22:13:00,2024-11-10 05:24:00,Rest,Assigned
602,3677,2024-06-02 01:59:00,2024-06-02 13:18:00,Standby Duty,Assigned
409,3677,2024-06-02 01:59:00,2024-06-02 13:18:00,Standby Duty,Assigned
21,3677,2024-06-02 01:59:00,2024-06-02 13:18:00,Flight Duty,Assigned
497,3677,2024-06-02 01:59:00,2024-06-02 13:18:00,Rest,Assigned
1,3677,2024-06-02 01:59:00,2024-06-02 13:18:00,Flight Duty,Assigned
983,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Flight Duty,Assigned
594,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Flight Duty,Assigned
636,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Flight Duty,Assigned
37,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Flight Duty,Assigned
454,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Rest,Assigned
433,3678,2024-02-15 06:34:00,2024-02-15 17:10:00,Rest,Assigned
36,3679,2024-12-23 08:01:00,2024-12-23 17:03:00,Standby Duty,Assigned
578,3679,2024-12-23 08:01:00,2024-12-23 17:03:00,Standby Duty,Assigned
602,3679,2024-12-23 08:01:00,2024-12-23 17:03:00,Flight Duty,Assigned
444,3679,2024-12-23 08:01:00,2024-12-23 17:03:00,Flight Duty,Assigned
607,3679,2024-12-23 08:01:00,2024-12-23 17:03:00,Flight Duty,Assigned
507,3680,2024-03-20 20:46:00,2024-03-21 02:03:00,Rest,Assigned
676,3680,2024-03-20 20:46:00,2024-03-21 02:03:00,Standby Duty,Assigned
663,3680,2024-03-20 20:46:00,2024-03-21 02:03:00,Flight Duty,Assigned
151,3680,2024-03-20 20:46:00,2024-03-21 02:03:00,Flight Duty,Assigned
638,3680,2024-03-20 20:46:00,2024-03-21 02:03:00,Standby Duty,Assigned
574,3681,2024-04-22 22:43:00,2024-04-23 07:15:00,Rest,Assigned
348,3681,2024-04-22 22:43:00,2024-04-23 07:15:00,Flight Duty,Assigned
538,3681,2024-04-22 22:43:00,2024-04-23 07:15:00,Rest,Assigned
860,3681,2024-04-22 22:43:00,2024-04-23 07:15:00,Flight Duty,Assigned
924,3681,2024-04-22 22:43:00,2024-04-23 07:15:00,Standby Duty,Assigned
370,3682,2024-08-12 09:07:00,2024-08-12 20:18:00,Standby Duty,Assigned
220,3682,2024-08-12 09:07:00,2024-08-12 20:18:00,Rest,Assigned
588,3682,2024-08-12 09:07:00,2024-08-12 20:18:00,Standby Duty,Assigned
692,3682,2024-08-12 09:07:00,2024-08-12 20:18:00,Flight Duty,Assigned
517,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Flight Duty,Assigned
394,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Flight Duty,Assigned
59,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Flight Duty,Assigned
138,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Standby Duty,Assigned
912,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Flight Duty,Assigned
499,3683,2024-07-24 12:38:00,2024-07-24 19:35:00,Rest,Assigned
554,3684,2024-08-03 02:43:00,2024-08-03 09:03:00,Flight Duty,Assigned
286,3684,2024-08-03 02:43:00,2024-08-03 09:03:00,Flight Duty,Assigned
163,3684,2024-08-03 02:43:00,2024-08-03 09:03:00,Rest,Assigned
924,3684,2024-08-03 02:43:00,2024-08-03 09:03:00,Flight Duty,Assigned
157,3685,2024-09-08 23:34:00,2024-09-09 06:58:00,Flight Duty,Assigned
346,3685,2024-09-08 23:34:00,2024-09-09 06:58:00,Rest,Assigned
419,3686,2024-01-08 05:48:00,2024-01-08 13:27:00,Rest,Assigned
126,3686,2024-01-08 05:48:00,2024-01-08 13:27:00,Flight Duty,Assigned
993,3687,2024-08-25 21:29:00,2024-08-26 09:25:00,Flight Duty,Assigned
218,3687,2024-08-25 21:29:00,2024-08-26 09:25:00,Standby Duty,Assigned
589,3687,2024-08-25 21:29:00,2024-08-26 09:25:00,Rest,Assigned
418,3687,2024-08-25 21:29:00,2024-08-26 09:25:00,Standby Duty,Assigned
678,3687,2024-08-25 21:29:00,2024-08-26 09:25:00,Rest,Assigned
896,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Standby Duty,Assigned
960,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Flight Duty,Assigned
123,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Standby Duty,Assigned
409,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Standby Duty,Assigned
728,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Rest,Assigned
722,3688,2024-06-08 05:30:00,2024-06-08 15:52:00,Standby Duty,Assigned
326,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Flight Duty,Assigned
831,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Flight Duty,Assigned
259,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Standby Duty,Assigned
781,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Standby Duty,Assigned
367,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Rest,Assigned
684,3689,2024-10-30 21:36:00,2024-10-31 12:03:00,Flight Duty,Assigned
901,3690,2024-11-29 05:03:00,2024-11-29 17:47:00,Rest,Assigned
650,3690,2024-11-29 05:03:00,2024-11-29 17:47:00,Flight Duty,Assigned
637,3690,2024-11-29 05:03:00,2024-11-29 17:47:00,Standby Duty,Assigned
255,3690,2024-11-29 05:03:00,2024-11-29 17:47:00,Flight Duty,Assigned
702,3690,2024-11-29 05:03:00,2024-11-29 17:47:00,Rest,Assigned
562,3691,2024-06-12 14:40:00,2024-06-13 03:32:00,Rest,Assigned
147,3691,2024-06-12 14:40:00,2024-06-13 03:32:00,Standby Duty,Assigned
898,3691,2024-06-12 14:40:00,2024-06-13 03:32:00,Flight Duty,Assigned
408,3691,2024-06-12 14:40:00,2024-06-13 03:32:00,Standby Duty,Assigned
794,3691,2024-06-12 14:40:00,2024-06-13 03:32:00,Standby Duty,Assigned
603,3692,2024-03-13 21:22:00,2024-03-14 05:10:00,Rest,Assigned
562,3692,2024-03-13 21:22:00,2024-03-14 05:10:00,Flight Duty,Assigned
696,3692,2024-03-13 21:22:00,2024-03-14 05:10:00,Standby Duty,Assigned
583,3693,2024-10-06 22:25:00,2024-10-07 06:20:00,Standby Duty,Assigned
194,3693,2024-10-06 22:25:00,2024-10-07 06:20:00,Flight Duty,Assigned
43,3693,2024-10-06 22:25:00,2024-10-07 06:20:00,Standby Duty,Assigned
972,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Standby Duty,Assigned
804,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Standby Duty,Assigned
834,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Rest,Assigned
491,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Standby Duty,Assigned
477,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Standby Duty,Assigned
646,3694,2024-04-18 14:59:00,2024-04-18 23:38:00,Flight Duty,Assigned
842,3695,2024-05-06 17:51:00,2024-05-07 03:10:00,Flight Duty,Assigned
466,3695,2024-05-06 17:51:00,2024-05-07 03:10:00,Rest,Assigned
73,3695,2024-05-06 17:51:00,2024-05-07 03:10:00,Flight Duty,Assigned
4,3695,2024-05-06 17:51:00,2024-05-07 03:10:00,Flight Duty,Assigned
717,3695,2024-05-06 17:51:00,2024-05-07 03:10:00,Flight Duty,Assigned
324,3696,2024-01-30 03:42:00,2024-01-30 13:44:00,Standby Duty,Assigned
946,3696,2024-01-30 03:42:00,2024-01-30 13:44:00,Flight Duty,Assigned
383,3696,2024-01-30 03:42:00,2024-01-30 13:44:00,Standby Duty,Assigned
510,3696,2024-01-30 03:42:00,2024-01-30 13:44:00,Standby Duty,Assigned
221,3697,2024-03-29 19:50:00,2024-03-30 08:12:00,Standby Duty,Assigned
720,3697,2024-03-29 19:50:00,2024-03-30 08:12:00,Flight Duty,Assigned
793,3697,2024-03-29 19:50:00,2024-03-30 08:12:00,Flight Duty,Assigned
657,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Standby Duty,Assigned
84,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Flight Duty,Assigned
15,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Standby Duty,Assigned
622,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Flight Duty,Assigned
302,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Standby Duty,Assigned
90,3698,2024-01-31 00:49:00,2024-01-31 11:58:00,Standby Duty,Assigned
368,3699,2024-06-10 01:01:00,2024-06-10 14:55:00,Flight Duty,Assigned
175,3699,2024-06-10 01:01:00,2024-06-10 14:55:00,Rest,Assigned
137,3699,2024-06-10 01:01:00,2024-06-10 14:55:00,Flight Duty,Assigned
439,3700,2024-07-18 04:49:00,2024-07-18 13:39:00,Rest,Assigned
416,3700,2024-07-18 04:49:00,2024-07-18 13:39:00,Flight Duty,Assigned
105,3700,2024-07-18 04:49:00,2024-07-18 13:39:00,Standby Duty,Assigned
333,3700,2024-07-18 04:49:00,2024-07-18 13:39:00,Rest,Assigned
293,3700,2024-07-18 04:49:00,2024-07-18 13:39:00,Rest,Assigned
332,3701,2024-05-06 23:04:00,2024-05-07 07:09:00,Flight Duty,Assigned
590,3701,2024-05-06 23:04:00,2024-05-07 07:09:00,Rest,Assigned
350,3701,2024-05-06 23:04:00,2024-05-07 07:09:00,Rest,Assigned
758,3701,2024-05-06 23:04:00,2024-05-07 07:09:00,Standby Duty,Assigned
284,3702,2024-06-04 19:48:00,2024-06-05 01:38:00,Flight Duty,Assigned
310,3702,2024-06-04 19:48:00,2024-06-05 01:38:00,Standby Duty,Assigned
462,3702,2024-06-04 19:48:00,2024-06-05 01:38:00,Rest,Assigned
255,3702,2024-06-04 19:48:00,2024-06-05 01:38:00,Standby Duty,Assigned
704,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Rest,Assigned
720,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Rest,Assigned
886,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Flight Duty,Assigned
942,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Standby Duty,Assigned
901,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Rest,Assigned
819,3703,2024-11-04 04:39:00,2024-11-04 15:47:00,Standby Duty,Assigned
91,3704,2024-05-19 17:08:00,2024-05-20 04:41:00,Rest,Assigned
694,3704,2024-05-19 17:08:00,2024-05-20 04:41:00,Flight Duty,Assigned
962,3704,2024-05-19 17:08:00,2024-05-20 04:41:00,Standby Duty,Assigned
31,3704,2024-05-19 17:08:00,2024-05-20 04:41:00,Standby Duty,Assigned
657,3705,2024-12-23 18:49:00,2024-12-24 07:32:00,Standby Duty,Assigned
891,3705,2024-12-23 18:49:00,2024-12-24 07:32:00,Flight Duty,Assigned
709,3705,2024-12-23 18:49:00,2024-12-24 07:32:00,Rest,Assigned
262,3705,2024-12-23 18:49:00,2024-12-24 07:32:00,Rest,Assigned
478,3705,2024-12-23 18:49:00,2024-12-24 07:32:00,Rest,Assigned
331,3706,2024-03-17 14:43:00,2024-03-18 04:09:00,Rest,Assigned
287,3706,2024-03-17 14:43:00,2024-03-18 04:09:00,Standby Duty,Assigned
979,3707,2024-10-23 14:34:00,2024-10-24 05:08:00,Rest,Assigned
876,3707,2024-10-23 14:34:00,2024-10-24 05:08:00,Standby Duty,Assigned
915,3707,2024-10-23 14:34:00,2024-10-24 05:08:00,Standby Duty,Assigned
308,3707,2024-10-23 14:34:00,2024-10-24 05:08:00,Standby Duty,Assigned
144,3708,2024-05-28 10:37:00,2024-05-29 01:17:00,Standby Duty,Assigned
398,3708,2024-05-28 10:37:00,2024-05-29 01:17:00,Standby Duty,Assigned
50,3709,2024-11-22 03:53:00,2024-11-22 12:05:00,Standby Duty,Assigned
407,3709,2024-11-22 03:53:00,2024-11-22 12:05:00,Standby Duty,Assigned
546,3709,2024-11-22 03:53:00,2024-11-22 12:05:00,Flight Duty,Assigned
936,3710,2024-07-28 00:40:00,2024-07-28 10:32:00,Flight Duty,Assigned
421,3710,2024-07-28 00:40:00,2024-07-28 10:32:00,Rest,Assigned
407,3710,2024-07-28 00:40:00,2024-07-28 10:32:00,Rest,Assigned
991,3710,2024-07-28 00:40:00,2024-07-28 10:32:00,Standby Duty,Assigned
567,3711,2024-06-06 05:58:00,2024-06-06 18:12:00,Rest,Assigned
389,3711,2024-06-06 05:58:00,2024-06-06 18:12:00,Flight Duty,Assigned
181,3711,2024-06-06 05:58:00,2024-06-06 18:12:00,Standby Duty,Assigned
644,3712,2024-12-01 01:01:00,2024-12-01 10:45:00,Rest,Assigned
241,3712,2024-12-01 01:01:00,2024-12-01 10:45:00,Flight Duty,Assigned
803,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Flight Duty,Assigned
443,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Flight Duty,Assigned
300,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Standby Duty,Assigned
123,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Flight Duty,Assigned
546,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Rest,Assigned
215,3713,2024-07-31 20:49:00,2024-08-01 01:57:00,Standby Duty,Assigned
900,3714,2024-02-03 17:47:00,2024-02-03 23:51:00,Flight Duty,Assigned
615,3714,2024-02-03 17:47:00,2024-02-03 23:51:00,Standby Duty,Assigned
139,3714,2024-02-03 17:47:00,2024-02-03 23:51:00,Standby Duty,Assigned
998,3715,2024-10-11 12:36:00,2024-10-11 22:39:00,Rest,Assigned
382,3715,2024-10-11 12:36:00,2024-10-11 22:39:00,Flight Duty,Assigned
514,3715,2024-10-11 12:36:00,2024-10-11 22:39:00,Flight Duty,Assigned
95,3715,2024-10-11 12:36:00,2024-10-11 22:39:00,Standby Duty,Assigned
219,3716,2024-02-25 21:53:00,2024-02-26 10:52:00,Standby Duty,Assigned
355,3716,2024-02-25 21:53:00,2024-02-26 10:52:00,Standby Duty,Assigned
856,3716,2024-02-25 21:53:00,2024-02-26 10:52:00,Rest,Assigned
512,3717,2024-06-29 01:10:00,2024-06-29 09:48:00,Rest,Assigned
63,3717,2024-06-29 01:10:00,2024-06-29 09:48:00,Standby Duty,Assigned
239,3717,2024-06-29 01:10:00,2024-06-29 09:48:00,Flight Duty,Assigned
876,3717,2024-06-29 01:10:00,2024-06-29 09:48:00,Flight Duty,Assigned
861,3717,2024-06-29 01:10:00,2024-06-29 09:48:00,Flight Duty,Assigned
612,3718,2024-04-30 01:00:00,2024-04-30 07:04:00,Flight Duty,Assigned
593,3718,2024-04-30 01:00:00,2024-04-30 07:04:00,Standby Duty,Assigned
897,3718,2024-04-30 01:00:00,2024-04-30 07:04:00,Rest,Assigned
971,3719,2024-02-18 17:55:00,2024-02-19 01:47:00,Standby Duty,Assigned
173,3719,2024-02-18 17:55:00,2024-02-19 01:47:00,Standby Duty,Assigned
659,3719,2024-02-18 17:55:00,2024-02-19 01:47:00,Rest,Assigned
307,3719,2024-02-18 17:55:00,2024-02-19 01:47:00,Rest,Assigned
624,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Flight Duty,Assigned
474,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Rest,Assigned
767,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Rest,Assigned
775,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Standby Duty,Assigned
688,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Flight Duty,Assigned
163,3720,2024-11-02 00:09:00,2024-11-02 08:56:00,Rest,Assigned
245,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Flight Duty,Assigned
103,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Rest,Assigned
233,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Flight Duty,Assigned
985,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Flight Duty,Assigned
397,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Standby Duty,Assigned
639,3721,2024-05-27 20:49:00,2024-05-28 05:19:00,Rest,Assigned
271,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Standby Duty,Assigned
840,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Flight Duty,Assigned
454,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Flight Duty,Assigned
309,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Standby Duty,Assigned
275,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Standby Duty,Assigned
500,3722,2024-01-15 04:58:00,2024-01-15 20:07:00,Rest,Assigned
439,3723,2024-08-31 02:18:00,2024-08-31 07:48:00,Rest,Assigned
516,3723,2024-08-31 02:18:00,2024-08-31 07:48:00,Flight Duty,Assigned
678,3724,2024-06-08 23:39:00,2024-06-09 08:03:00,Flight Duty,Assigned
816,3724,2024-06-08 23:39:00,2024-06-09 08:03:00,Standby Duty,Assigned
306,3724,2024-06-08 23:39:00,2024-06-09 08:03:00,Rest,Assigned
333,3724,2024-06-08 23:39:00,2024-06-09 08:03:00,Flight Duty,Assigned
687,3724,2024-06-08 23:39:00,2024-06-09 08:03:00,Rest,Assigned
971,3725,2024-07-16 22:30:00,2024-07-17 12:59:00,Standby Duty,Assigned
412,3725,2024-07-16 22:30:00,2024-07-17 12:59:00,Flight Duty,Assigned
497,3725,2024-07-16 22:30:00,2024-07-17 12:59:00,Flight Duty,Assigned
456,3726,2024-12-01 02:55:00,2024-12-01 09:14:00,Standby Duty,Assigned
673,3726,2024-12-01 02:55:00,2024-12-01 09:14:00,Rest,Assigned
706,3726,2024-12-01 02:55:00,2024-12-01 09:14:00,Rest,Assigned
314,3727,2024-12-25 13:39:00,2024-12-26 03:14:00,Rest,Assigned
632,3727,2024-12-25 13:39:00,2024-12-26 03:14:00,Rest,Assigned
273,3727,2024-12-25 13:39:00,2024-12-26 03:14:00,Rest,Assigned
932,3727,2024-12-25 13:39:00,2024-12-26 03:14:00,Rest,Assigned
305,3728,2024-09-18 09:08:00,2024-09-18 17:51:00,Rest,Assigned
922,3728,2024-09-18 09:08:00,2024-09-18 17:51:00,Standby Duty,Assigned
327,3728,2024-09-18 09:08:00,2024-09-18 17:51:00,Rest,Assigned
55,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Rest,Assigned
901,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Standby Duty,Assigned
187,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Rest,Assigned
127,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Rest,Assigned
286,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Standby Duty,Assigned
138,3729,2024-08-31 19:20:00,2024-09-01 06:48:00,Flight Duty,Assigned
447,3730,2024-02-01 19:27:00,2024-02-02 05:46:00,Rest,Assigned
992,3730,2024-02-01 19:27:00,2024-02-02 05:46:00,Rest,Assigned
279,3730,2024-02-01 19:27:00,2024-02-02 05:46:00,Rest,Assigned
524,3731,2024-07-31 23:21:00,2024-08-01 11:24:00,Rest,Assigned
136,3731,2024-07-31 23:21:00,2024-08-01 11:24:00,Flight Duty,Assigned
454,3731,2024-07-31 23:21:00,2024-08-01 11:24:00,Flight Duty,Assigned
547,3731,2024-07-31 23:21:00,2024-08-01 11:24:00,Flight Duty,Assigned
13,3732,2024-04-24 23:39:00,2024-04-25 11:33:00,Flight Duty,Assigned
959,3732,2024-04-24 23:39:00,2024-04-25 11:33:00,Standby Duty,Assigned
105,3732,2024-04-24 23:39:00,2024-04-25 11:33:00,Rest,Assigned
692,3733,2024-10-10 06:24:00,2024-10-10 18:59:00,Flight Duty,Assigned
424,3733,2024-10-10 06:24:00,2024-10-10 18:59:00,Standby Duty,Assigned
235,3733,2024-10-10 06:24:00,2024-10-10 18:59:00,Standby Duty,Assigned
763,3733,2024-10-10 06:24:00,2024-10-10 18:59:00,Rest,Assigned
227,3734,2024-03-01 15:06:00,2024-03-02 00:14:00,Flight Duty,Assigned
32,3734,2024-03-01 15:06:00,2024-03-02 00:14:00,Standby Duty,Assigned
420,3734,2024-03-01 15:06:00,2024-03-02 00:14:00,Rest,Assigned
29,3734,2024-03-01 15:06:00,2024-03-02 00:14:00,Rest,Assigned
181,3734,2024-03-01 15:06:00,2024-03-02 00:14:00,Standby Duty,Assigned
477,3735,2024-02-07 17:56:00,2024-02-08 04:42:00,Rest,Assigned
560,3735,2024-02-07 17:56:00,2024-02-08 04:42:00,Standby Duty,Assigned
338,3735,2024-02-07 17:56:00,2024-02-08 04:42:00,Flight Duty,Assigned
747,3735,2024-02-07 17:56:00,2024-02-08 04:42:00,Flight Duty,Assigned
672,3736,2024-06-30 09:00:00,2024-06-30 16:00:00,Flight Duty,Assigned
530,3736,2024-06-30 09:00:00,2024-06-30 16:00:00,Rest,Assigned
498,3736,2024-06-30 09:00:00,2024-06-30 16:00:00,Flight Duty,Assigned
771,3736,2024-06-30 09:00:00,2024-06-30 16:00:00,Standby Duty,Assigned
468,3737,2024-03-23 03:03:00,2024-03-23 13:41:00,Standby Duty,Assigned
660,3737,2024-03-23 03:03:00,2024-03-23 13:41:00,Standby Duty,Assigned
153,3737,2024-03-23 03:03:00,2024-03-23 13:41:00,Standby Duty,Assigned
444,3737,2024-03-23 03:03:00,2024-03-23 13:41:00,Flight Duty,Assigned
323,3738,2024-10-28 20:10:00,2024-10-29 05:41:00,Rest,Assigned
297,3738,2024-10-28 20:10:00,2024-10-29 05:41:00,Rest,Assigned
56,3739,2024-12-21 08:16:00,2024-12-21 19:41:00,Standby Duty,Assigned
375,3739,2024-12-21 08:16:00,2024-12-21 19:41:00,Flight Duty,Assigned
612,3739,2024-12-21 08:16:00,2024-12-21 19:41:00,Rest,Assigned
161,3739,2024-12-21 08:16:00,2024-12-21 19:41:00,Standby Duty,Assigned
803,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Rest,Assigned
734,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Standby Duty,Assigned
750,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Rest,Assigned
340,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Standby Duty,Assigned
841,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Standby Duty,Assigned
612,3740,2024-12-08 02:33:00,2024-12-08 13:30:00,Flight Duty,Assigned
861,3741,2024-09-05 14:03:00,2024-09-06 06:58:00,Standby Duty,Assigned
175,3741,2024-09-05 14:03:00,2024-09-06 06:58:00,Standby Duty,Assigned
493,3742,2024-08-15 22:52:00,2024-08-16 12:42:00,Rest,Assigned
880,3742,2024-08-15 22:52:00,2024-08-16 12:42:00,Flight Duty,Assigned
358,3742,2024-08-15 22:52:00,2024-08-16 12:42:00,Standby Duty,Assigned
63,3742,2024-08-15 22:52:00,2024-08-16 12:42:00,Rest,Assigned
415,3742,2024-08-15 22:52:00,2024-08-16 12:42:00,Flight Duty,Assigned
550,3743,2024-05-31 11:32:00,2024-05-31 21:54:00,Standby Duty,Assigned
987,3743,2024-05-31 11:32:00,2024-05-31 21:54:00,Flight Duty,Assigned
721,3743,2024-05-31 11:32:00,2024-05-31 21:54:00,Standby Duty,Assigned
271,3743,2024-05-31 11:32:00,2024-05-31 21:54:00,Standby Duty,Assigned
296,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Flight Duty,Assigned
240,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Standby Duty,Assigned
537,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Flight Duty,Assigned
102,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Rest,Assigned
806,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Standby Duty,Assigned
305,3744,2024-06-08 17:04:00,2024-06-09 05:53:00,Flight Duty,Assigned
172,3745,2024-10-20 20:24:00,2024-10-21 03:58:00,Rest,Assigned
721,3745,2024-10-20 20:24:00,2024-10-21 03:58:00,Flight Duty,Assigned
978,3746,2024-08-04 02:40:00,2024-08-04 09:38:00,Flight Duty,Assigned
